Game_ID,Game_Spec_ID,Genre,Prev_Price,Cur_Price
3363,12363,Misc,47.33,13.38
3364,12364,Shooter,56.11,26.72
3365,12365,Fighting,56.03,24.87
3366,12366,Misc,45.02,12.49
3367,12367,Action,65.62,38.84
3368,12368,Shooter,40.8,16.09
3369,12369,Sports,41.25,9.01
3370,12370,Role-Playing,42.3,17.3
3371,12371,Puzzle,55.73,25.48
3372,12372,Action,42.41,29.69
3373,12373,Misc,53.82,32.49
3374,12374,Misc,37.72,14.01
3375,12375,Role-Playing,42.79,10.71
3376,12376,Misc,60.18,38.32
3377,12377,Action,44.59,12.88
3378,12378,Action,45.19,8.13
3379,12379,Sports,67.19,14.16
3380,12380,Action,49.39,1.71
3381,12381,Action,65.69,14.37
3382,12382,Role-Playing,60.36,38.79
3383,12383,Fighting,36.2,7.57
3384,12384,Role-Playing,41.82,9.62
3385,12385,Racing,49.33,4.41
3386,12386,Sports,31.89,18.72
3387,12387,Sports,42.26,18.77
3388,12388,Fighting,56.3,18.54
3389,12389,Platform,45.77,1.43
3390,12390,Sports,69.76,21.41
3391,12391,Action,35.05,1.97
3392,12392,Action,66.54,17.91
3393,12393,Racing,62.58,3.51
3394,12394,Sports,68.52,10.28
3395,12395,Sports,66.45,5.35
3396,12396,Action,41.44,1.51
3397,12397,Racing,67.77,35.01
3398,12398,Sports,57.73,7.52
3399,12399,Sports,52.81,39.19
3400,12400,Action,57.3,32.04
3401,12401,Fighting,47.27,19.53
3402,12402,Sports,44.16,11.79
3403,12403,Shooter,69.62,10.97
3404,12404,Simulation,62.75,13.9
3405,12405,Platform,45.99,8.68
3406,12406,Action,43.11,37.62
3407,12407,Action,37.06,14.73
3408,12408,Racing,57.05,19.71
3409,12409,Sports,66.25,32.93
3410,12410,Shooter,64.9,29.29
3411,12411,Action,47.96,16.56
3412,12412,Sports,37.74,12.67
3413,12413,Racing,39.14,23.89
3414,12414,Action,41.74,8.12
3415,12415,Fighting,42.2,21.72
3416,12416,Misc,50.12,3.91
3417,12417,Shooter,52.0,34.8
3418,12418,Action,54.88,4.51
3419,12419,Action,49.41,22.45
3420,12420,Role-Playing,61.92,11.57
3421,12421,Sports,52.72,23.76
3422,12422,Action,52.88,2.36
3423,12423,Action,50.25,5.08
3424,12424,Sports,48.74,33.23
3425,12425,Role-Playing,69.63,7.05
3426,12426,Simulation,60.43,27.34
3427,12427,Action,39.63,10.23
3428,12428,Sports,57.78,25.55
3429,12429,Action,59.48,19.26
3430,12430,Racing,32.13,24.36
3431,12431,Simulation,66.87,31.15
3432,12432,Role-Playing,37.25,13.3
3433,12433,Fighting,65.57,30.14
3434,12434,Sports,44.83,3.3
3435,12435,Shooter,66.83,24.46
3436,12436,Racing,34.68,11.5
3437,12437,Shooter,44.01,23.84
3438,12438,Role-Playing,60.2,21.74
3439,12439,Sports,36.21,5.33
3440,12440,Adventure,45.46,18.02
3441,12441,Sports,56.16,29.02
3442,12442,Shooter,63.38,7.65
3443,12443,Action,46.09,13.56
3444,12444,Racing,53.25,24.18
3445,12445,Puzzle,38.87,22.56
3446,12446,Fighting,57.84,25.27
3447,12447,Simulation,45.07,4.24
3448,12448,Action,49.71,13.45
3449,12449,Strategy,62.27,27.62
3450,12450,Action,35.14,27.84
3451,12451,Shooter,55.28,12.42
3452,12452,Sports,42.67,22.99
3453,12453,Shooter,49.8,20.04
3454,12454,Misc,49.56,29.17
3455,12455,Misc,31.64,4.1
3456,12456,Misc,35.94,24.18
3457,12457,Adventure,47.51,13.94
3458,12458,Sports,40.23,35.55
3459,12459,Platform,66.91,6.93
3460,12460,Misc,60.42,6.93
3461,12461,Strategy,59.53,10.0
3462,12462,Puzzle,56.57,31.18
3463,12463,Action,58.87,1.19
3464,12464,Fighting,43.43,26.68
3465,12465,Platform,46.74,4.89
3466,12466,Adventure,46.98,10.77
3467,12467,Sports,46.04,2.28
3468,12468,Shooter,37.26,4.81
3469,12469,Sports,48.2,19.18
3470,12470,Sports,41.18,33.28
3471,12471,Sports,49.45,7.48
3472,12472,Role-Playing,64.65,18.99
3473,12473,Action,62.79,13.79
3474,12474,Misc,65.49,9.5
3475,12475,Fighting,54.87,22.02
3476,12476,Racing,44.42,6.41
3477,12477,Puzzle,41.63,9.32
3478,12478,Fighting,40.59,17.07
3479,12479,Sports,47.68,13.33
3480,12480,Action,37.49,27.1
3481,12481,Adventure,60.51,35.2
3482,12482,Action,43.24,32.83
3483,12483,Role-Playing,57.42,25.17
3484,12484,Platform,35.76,5.03
3485,12485,Misc,69.57,26.62
3486,12486,Misc,68.34,16.08
3487,12487,Sports,56.82,27.71
3488,12488,Shooter,66.26,20.11
3489,12489,Simulation,52.43,33.95
3490,12490,Role-Playing,61.8,33.82
3491,12491,Misc,68.3,7.83
3492,12492,Sports,52.52,12.44
3493,12493,Action,60.76,7.12
3494,12494,Role-Playing,40.46,10.16
3495,12495,Action,58.24,15.35
3496,12496,Fighting,47.04,19.69
3497,12497,Adventure,37.16,23.83
3498,12498,Misc,55.8,28.39
3499,12499,Role-Playing,46.33,28.71
3500,12500,Puzzle,40.85,6.35
3501,12501,Racing,35.97,20.24
3502,12502,Sports,63.06,19.22
3503,12503,Action,37.29,24.08
3504,12504,Sports,35.58,7.06
3505,12505,Misc,46.65,32.35
3506,12506,Role-Playing,39.73,20.25
3507,12507,Role-Playing,50.92,13.94
3508,12508,Sports,57.42,18.46
3509,12509,Action,42.96,29.97
3510,12510,Platform,43.88,28.87
3511,12511,Shooter,42.33,12.28
3512,12512,Action,57.79,37.54
3513,12513,Role-Playing,49.68,25.88
3514,12514,Racing,65.06,28.77
3515,12515,Puzzle,62.95,11.97
3516,12516,Puzzle,44.31,27.67
3517,12517,Action,42.82,33.55
3518,12518,Sports,62.61,6.42
3519,12519,Action,56.13,15.39
3520,12520,Sports,42.48,11.06
3521,12521,Role-Playing,56.73,4.32
3522,12522,Simulation,65.42,39.58
3523,12523,Misc,45.89,29.84
3524,12524,Sports,59.87,24.75
3525,12525,Action,41.02,12.11
3526,12526,Fighting,66.58,5.51
3527,12527,Misc,32.95,2.69
3528,12528,Action,43.93,25.54
3529,12529,Simulation,32.26,7.65
3530,12530,Misc,41.16,17.69
3531,12531,Racing,37.04,16.19
3532,12532,Shooter,48.59,25.39
3533,12533,Simulation,69.08,37.43
3534,12534,Role-Playing,40.03,4.57
3535,12535,Shooter,44.61,29.91
3536,12536,Sports,49.8,36.15
3537,12537,Action,64.11,34.86
3538,12538,Racing,62.17,31.38
3539,12539,Shooter,46.27,29.26
3540,12540,Sports,68.81,24.86
3541,12541,Sports,67.78,8.19
3542,12542,Simulation,58.35,6.94
3543,12543,Action,34.95,12.81
3544,12544,Role-Playing,69.21,1.74
3545,12545,Action,42.82,15.25
3546,12546,Action,58.91,13.03
3547,12547,Misc,55.08,31.03
3548,12548,Strategy,46.27,1.01
3549,12549,Racing,35.28,6.39
3550,12550,Action,57.2,26.07
3551,12551,Misc,66.93,34.45
3552,12552,Sports,61.66,13.22
3553,12553,Role-Playing,39.91,26.0
3554,12554,Sports,46.69,28.9
3555,12555,Shooter,49.89,36.16
3556,12556,Action,40.89,17.4
3557,12557,Sports,60.93,31.05
3558,12558,Action,32.65,11.22
3559,12559,Fighting,40.0,16.53
3560,12560,Adventure,60.44,30.41
3561,12561,Platform,69.37,39.81
3562,12562,Misc,52.32,32.46
3563,12563,Racing,45.89,2.0
3564,12564,Role-Playing,68.82,28.89
3565,12565,Role-Playing,35.68,3.37
3566,12566,Simulation,49.13,17.02
3567,12567,Strategy,43.14,10.33
3568,12568,Racing,39.13,10.18
3569,12569,Sports,62.74,8.42
3570,12570,Action,66.25,31.68
3571,12571,Fighting,39.66,5.58
3572,12572,Platform,49.46,6.12
3573,12573,Role-Playing,62.98,9.01
3574,12574,Simulation,47.54,18.82
3575,12575,Simulation,36.08,10.16
3576,12576,Role-Playing,62.41,13.51
3577,12577,Shooter,59.07,22.91
3578,12578,Action,66.93,18.45
3579,12579,Action,41.19,30.3
3580,12580,Sports,45.17,1.29
3581,12581,Sports,51.43,14.69
3582,12582,Role-Playing,48.44,29.31
3583,12583,Strategy,63.82,25.13
3584,12584,Sports,55.65,8.12
3585,12585,Sports,45.64,10.0
3586,12586,Sports,61.12,28.31
3587,12587,Fighting,63.52,22.37
3588,12588,Action,41.33,35.96
3589,12589,Puzzle,42.98,6.1
3590,12590,Action,54.74,30.32
3591,12591,Shooter,33.41,13.79
3592,12592,Misc,45.04,24.99
3593,12593,Platform,37.05,15.84
3594,12594,Shooter,41.45,6.82
3595,12595,Adventure,43.96,1.74
3596,12596,Shooter,37.3,7.62
3597,12597,Misc,50.61,22.67
3598,12598,Puzzle,55.57,11.5
3599,12599,Adventure,69.83,27.75
3600,12600,Misc,59.71,26.86
3601,12601,Fighting,40.81,19.72
3602,12602,Action,59.58,30.5
3603,12603,Strategy,32.43,17.66
3604,12604,Puzzle,65.91,11.29
3605,12605,Sports,45.37,29.44
3606,12606,Strategy,43.32,24.78
3607,12607,Shooter,51.32,31.51
3608,12608,Sports,58.88,18.11
3609,12609,Action,58.46,9.74
3610,12610,Sports,56.89,18.73
3611,12611,Racing,62.35,4.49
3612,12612,Action,63.53,8.04
3613,12613,Role-Playing,33.0,22.53
3614,12614,Puzzle,40.03,2.76
3615,12615,Shooter,37.96,21.23
3616,12616,Platform,53.42,14.42
3617,12617,Sports,47.11,19.61
3618,12618,Action,59.45,8.0
3619,12619,Action,40.2,3.87
3620,12620,Misc,59.77,38.07
3621,12621,Shooter,55.13,34.13
3622,12622,Shooter,31.38,20.65
3623,12623,Racing,46.71,2.15
3624,12624,Misc,33.98,20.96
3625,12625,Sports,53.43,10.04
3626,12626,Action,33.09,2.86
3627,12627,Racing,52.14,37.67
3628,12628,Shooter,62.67,39.53
3629,12629,Role-Playing,69.11,35.71
3630,12630,Fighting,51.3,6.35
3631,12631,Fighting,38.24,9.02
3632,12632,Racing,46.04,20.72
3633,12633,Fighting,59.92,5.44
3634,12634,Action,37.12,20.75
3635,12635,Platform,43.51,17.92
3636,12636,Role-Playing,39.97,4.34
3637,12637,Action,32.76,10.74
3638,12638,Simulation,51.17,10.91
3639,12639,Action,51.81,37.56
3640,12640,Action,51.1,4.18
3641,12641,Shooter,35.09,4.64
3642,12642,Platform,32.55,29.95
3643,12643,Racing,38.44,7.75
3644,12644,Platform,55.5,26.86
3645,12645,Sports,33.34,12.98
3646,12646,Role-Playing,37.94,3.18
3647,12647,Sports,34.77,24.41
3648,12648,Platform,53.35,21.63
3649,12649,Racing,37.95,8.21
3650,12650,Shooter,70.0,30.79
3651,12651,Adventure,58.81,37.83
3652,12652,Simulation,44.64,1.8
3653,12653,Racing,34.65,3.21
3654,12654,Action,69.38,3.64
3655,12655,Fighting,34.49,21.44
3656,12656,Fighting,35.18,8.3
3657,12657,Fighting,69.27,29.21
3658,12658,Sports,41.68,2.47
3659,12659,Shooter,61.18,7.96
3660,12660,Fighting,53.81,36.1
3661,12661,Shooter,50.46,26.08
3662,12662,Misc,54.26,24.36
3663,12663,Sports,42.96,4.99
3664,12664,Puzzle,65.52,21.96
3665,12665,Action,57.07,6.12
3666,12666,Role-Playing,49.41,29.68
3667,12667,Sports,49.97,13.08
3668,12668,Misc,37.63,5.26
3669,12669,Role-Playing,68.11,8.42
3670,12670,Shooter,35.89,5.58
3671,12671,Sports,51.0,26.19
3672,12672,Sports,53.94,17.01
3673,12673,Shooter,54.93,34.02
3674,12674,Action,44.0,29.3
3675,12675,Fighting,43.85,20.31
3676,12676,Adventure,50.57,38.32
3677,12677,Adventure,43.51,6.46
3678,12678,Sports,40.11,6.45
3679,12679,Fighting,35.52,3.66
3680,12680,Racing,56.67,5.8
3681,12681,Shooter,55.86,23.53
3682,12682,Role-Playing,65.89,32.71
3683,12683,Action,44.98,22.35
3684,12684,Fighting,47.53,20.47
3685,12685,Sports,48.77,12.86
3686,12686,Misc,47.25,34.6
3687,12687,Action,55.01,27.4
3688,12688,Simulation,46.29,28.94
3689,12689,Role-Playing,42.21,12.58
3690,12690,Strategy,67.82,21.97
3691,12691,Misc,52.17,26.61
3692,12692,Role-Playing,49.49,39.88
3693,12693,Platform,54.41,15.91
3694,12694,Fighting,64.53,20.76
3695,12695,Misc,43.67,16.32
3696,12696,Platform,43.98,6.49
3697,12697,Adventure,68.87,19.84
3698,12698,Misc,46.05,24.53
3699,12699,Action,62.04,16.32
3700,12700,Fighting,50.73,3.82
3701,12701,Action,57.82,38.77
3702,12702,Action,64.93,11.88
3703,12703,Action,45.55,28.58
3704,12704,Racing,43.94,19.67
3705,12705,Action,65.65,15.56
3706,12706,Shooter,37.91,27.01
3707,12707,Shooter,65.2,11.17
3708,12708,Fighting,39.73,5.23
3709,12709,Sports,66.89,14.03
3710,12710,Shooter,48.01,5.96
3711,12711,Sports,42.35,15.43
3712,12712,Role-Playing,69.69,33.12
3713,12713,Action,42.81,39.98
3714,12714,Action,40.73,22.82
3715,12715,Racing,51.85,4.47
3716,12716,Fighting,47.2,9.27
3717,12717,Sports,60.31,23.24
3718,12718,Misc,65.97,13.76
3719,12719,Shooter,62.09,36.34
3720,12720,Platform,58.86,24.11
3721,12721,Role-Playing,64.89,34.66
3722,12722,Sports,56.66,19.92
3723,12723,Adventure,60.31,29.91
3724,12724,Action,51.13,37.46
3725,12725,Fighting,51.27,35.52
3726,12726,Misc,40.77,4.74
3727,12727,Role-Playing,59.57,23.46
3728,12728,Racing,34.7,22.12
3729,12729,Shooter,68.9,23.26
3730,12730,Role-Playing,49.36,36.62
3731,12731,Action,43.14,19.67
3732,12732,Fighting,51.15,33.56
3733,12733,Role-Playing,68.23,11.29
3734,12734,Misc,34.93,5.03
3735,12735,Shooter,59.75,12.59
3736,12736,Action,67.55,21.46
3737,12737,Racing,43.71,31.67
3738,12738,Misc,53.85,33.95
3739,12739,Racing,47.02,8.36
3740,12740,Action,51.57,13.81
3741,12741,Action,44.94,28.26
3742,12742,Sports,48.99,9.65
3743,12743,Action,67.62,35.99
3744,12744,Racing,30.52,10.82
3745,12745,Fighting,46.95,9.78
3746,12746,Shooter,34.85,5.7
3747,12747,Action,41.34,4.59
3748,12748,Sports,44.78,11.52
3749,12749,Fighting,42.65,13.6
3750,12750,Role-Playing,47.63,24.99
3751,12751,Simulation,64.23,12.55
3752,12752,Role-Playing,55.61,7.02
3753,12753,Simulation,47.08,39.13
3754,12754,Sports,32.36,3.27
3755,12755,Fighting,49.65,19.39
3756,12756,Platform,31.8,29.53
3757,12757,Shooter,45.9,2.76
3758,12758,Puzzle,36.1,24.65
3759,12759,Fighting,36.09,6.61
3760,12760,Racing,45.49,37.36
3761,12761,Sports,66.47,9.63
3762,12762,Platform,64.11,37.56
3763,12763,Platform,38.3,17.1
3764,12764,Misc,47.64,32.67
3765,12765,Platform,39.23,19.97
3766,12766,Shooter,35.21,26.46
3767,12767,Sports,60.83,24.73
3768,12768,Role-Playing,64.09,5.02
3769,12769,Adventure,68.84,20.13
3770,12770,Racing,67.83,18.33
3771,12771,Sports,51.67,29.25
3772,12772,Misc,69.35,18.62
3773,12773,Strategy,43.01,3.6
3774,12774,Puzzle,38.58,3.73
3775,12775,Action,32.74,15.2
3776,12776,Action,59.81,18.48
3777,12777,Action,68.17,16.84
3778,12778,Sports,46.13,13.98
3779,12779,Racing,41.03,10.13
3780,12780,Simulation,44.71,19.84
3781,12781,Sports,68.56,37.89
3782,12782,Simulation,49.23,14.84
3783,12783,Shooter,31.99,18.79
3784,12784,Strategy,53.72,14.29
3785,12785,Platform,56.07,20.5
3786,12786,Action,68.94,24.3
3787,12787,Action,54.37,39.32
3788,12788,Action,54.4,20.87
3789,12789,Action,47.07,13.56
3790,12790,Role-Playing,40.27,26.15
3791,12791,Strategy,46.47,13.12
3792,12792,Shooter,38.03,7.42
3793,12793,Sports,59.05,18.03
3794,12794,Shooter,34.68,3.79
3795,12795,Sports,48.58,18.78
3796,12796,Racing,47.1,6.5
3797,12797,Action,54.88,5.15
3798,12798,Sports,44.03,11.56
3799,12799,Fighting,32.02,23.02
3800,12800,Action,64.78,24.24
3801,12801,Misc,37.93,10.53
3802,12802,Platform,41.9,7.57
3803,12803,Shooter,44.73,29.12
3804,12804,Action,59.74,13.24
3805,12805,Sports,45.67,35.59
3806,12806,Puzzle,46.57,16.29
3807,12807,Racing,51.41,29.96
3808,12808,Sports,69.57,6.69
3809,12809,Role-Playing,67.48,27.32
3810,12810,Simulation,42.92,13.49
3811,12811,Adventure,60.25,39.44
3812,12812,Action,47.84,3.92
3813,12813,Sports,69.12,27.65
3814,12814,Shooter,59.4,5.2
3815,12815,Shooter,69.71,18.72
3816,12816,Action,31.86,17.33
3817,12817,Sports,49.63,1.58
3818,12818,Role-Playing,69.74,16.82
3819,12819,Sports,66.46,6.15
3820,12820,Simulation,69.53,32.34
3821,12821,Action,42.78,5.34
3822,12822,Fighting,45.05,26.67
3823,12823,Sports,60.62,29.32
3824,12824,Action,30.68,9.53
3825,12825,Action,60.0,12.7
3826,12826,Racing,48.19,9.75
3827,12827,Role-Playing,48.27,2.58
3828,12828,Sports,48.5,28.72
3829,12829,Fighting,49.73,4.22
3830,12830,Racing,47.78,16.6
3831,12831,Adventure,49.88,19.45
3832,12832,Action,33.73,27.44
3833,12833,Sports,49.69,16.51
3834,12834,Role-Playing,42.6,18.97
3835,12835,Strategy,37.92,18.81
3836,12836,Misc,63.27,31.54
3837,12837,Sports,60.83,2.53
3838,12838,Platform,43.4,9.56
3839,12839,Action,41.86,12.64
3840,12840,Action,35.1,1.04
3841,12841,Misc,52.72,22.19
3842,12842,Racing,40.34,25.44
3843,12843,Fighting,39.8,8.07
3844,12844,Action,36.21,25.15
3845,12845,Action,51.12,34.88
3846,12846,Role-Playing,49.14,8.77
3847,12847,Puzzle,40.13,15.4
3848,12848,Sports,42.22,35.59
3849,12849,Fighting,33.34,14.59
3850,12850,Fighting,64.3,11.75
3851,12851,Misc,31.04,9.24
3852,12852,Shooter,41.72,15.75
3853,12853,Action,45.23,2.14
3854,12854,Role-Playing,58.56,28.08
3855,12855,Shooter,43.43,15.63
3856,12856,Sports,66.35,13.58
3857,12857,Sports,40.49,38.31
3858,12858,Shooter,62.31,30.58
3859,12859,Action,45.23,18.95
3860,12860,Sports,41.5,9.0
3861,12861,Sports,51.62,35.74
3862,12862,Sports,47.88,10.68
3863,12863,Sports,31.03,22.39
3864,12864,Role-Playing,53.77,13.7
3865,12865,Puzzle,32.17,6.54
3866,12866,Strategy,37.39,13.12
3867,12867,Simulation,53.2,37.87
3868,12868,Action,41.6,5.59
3869,12869,Sports,61.09,17.58
3870,12870,Shooter,35.17,21.27
3871,12871,Simulation,43.0,8.02
3872,12872,Sports,39.74,12.92
3873,12873,Action,47.88,13.9
3874,12874,Racing,48.44,12.26
3875,12875,Sports,33.18,9.84
3876,12876,Role-Playing,43.41,19.36
3877,12877,Shooter,62.45,1.3
3878,12878,Simulation,45.23,32.6
3879,12879,Action,57.74,18.64
3880,12880,Action,58.32,17.09
3881,12881,Role-Playing,36.34,19.63
3882,12882,Strategy,44.28,17.62
3883,12883,Adventure,66.0,16.09
3884,12884,Simulation,40.23,7.78
3885,12885,Platform,54.95,33.65
3886,12886,Racing,41.99,19.7
3887,12887,Simulation,53.95,5.84
3888,12888,Action,49.21,4.57
3889,12889,Sports,38.07,12.23
3890,12890,Action,41.18,14.71
3891,12891,Simulation,34.1,11.5
3892,12892,Action,62.76,26.82
3893,12893,Shooter,49.54,3.15
3894,12894,Sports,52.91,28.74
3895,12895,Sports,53.6,36.56
3896,12896,Adventure,48.3,24.88
3897,12897,Role-Playing,34.82,19.72
3898,12898,Platform,62.81,12.61
3899,12899,Action,36.68,1.54
3900,12900,Sports,68.15,37.06
3901,12901,Action,54.35,39.4
3902,12902,Action,57.94,36.13
3903,12903,Action,40.02,6.83
3904,12904,Action,53.45,26.69
3905,12905,Action,60.68,9.75
3906,12906,Racing,41.17,26.43
3907,12907,Shooter,44.54,35.0
3908,12908,Adventure,51.69,38.28
3909,12909,Action,41.93,14.49
3910,12910,Racing,45.59,18.22
3911,12911,Action,55.15,33.21
3912,12912,Misc,39.61,2.1
3913,12913,Platform,41.12,24.06
3914,12914,Sports,48.29,13.12
3915,12915,Fighting,37.4,6.86
3916,12916,Sports,49.98,13.97
3917,12917,Platform,59.43,34.05
3918,12918,Action,58.8,37.22
3919,12919,Action,64.75,21.92
3920,12920,Action,35.75,12.66
3921,12921,Racing,69.43,35.28
3922,12922,Action,30.57,19.46
3923,12923,Misc,45.76,34.05
3924,12924,Racing,59.11,14.54
3925,12925,Role-Playing,67.28,4.19
3926,12926,Platform,58.3,4.54
3927,12927,Simulation,48.4,7.92
3928,12928,Role-Playing,36.12,22.5
3929,12929,Action,34.35,12.36
3930,12930,Shooter,58.43,5.43
3931,12931,Action,41.67,23.85
3932,12932,Action,69.09,26.39
3933,12933,Action,37.0,5.27
3934,12934,Role-Playing,52.69,18.2
3935,12935,Sports,33.62,15.54
3936,12936,Action,50.52,15.14
3937,12937,Action,43.08,21.96
3938,12938,Platform,45.55,39.12
3939,12939,Sports,34.11,6.25
3940,12940,Fighting,42.53,20.72
3941,12941,Platform,43.83,29.37
3942,12942,Fighting,43.87,21.26
3943,12943,Action,59.13,28.73
3944,12944,Sports,59.68,28.93
3945,12945,Action,49.91,17.94
3946,12946,Role-Playing,67.85,39.19
3947,12947,Action,69.61,9.49
3948,12948,Shooter,50.49,13.5
3949,12949,Shooter,42.77,28.8
3950,12950,Fighting,47.5,18.65
3951,12951,Role-Playing,45.75,4.07
3952,12952,Racing,46.18,34.85
3953,12953,Racing,68.41,16.2
3954,12954,Sports,54.64,1.85
3955,12955,Adventure,55.19,22.76
3956,12956,Shooter,62.96,20.2
3957,12957,Fighting,39.31,8.29
3958,12958,Racing,42.96,18.64
3959,12959,Role-Playing,63.74,36.99
3960,12960,Role-Playing,40.93,28.45
3961,12961,Misc,49.99,22.14
3962,12962,Action,66.15,21.23
3963,12963,Misc,33.24,12.24
3964,12964,Misc,44.49,13.46
3965,12965,Shooter,51.2,4.85
3966,12966,Role-Playing,50.65,10.65
3967,12967,Shooter,41.05,29.98
3968,12968,Racing,47.3,5.64
3969,12969,Action,51.12,12.49
3970,12970,Shooter,67.41,32.78
3971,12971,Sports,31.79,18.07
3972,12972,Adventure,45.82,39.12
3973,12973,Shooter,39.16,25.43
3974,12974,Simulation,43.26,23.74
3975,12975,Fighting,31.75,28.02
3976,12976,Shooter,48.42,18.85
3977,12977,Sports,43.09,12.9
3978,12978,Misc,63.51,12.69
3979,12979,Action,39.07,24.88
3980,12980,Shooter,48.18,29.2
3981,12981,Simulation,37.72,25.59
3982,12982,Racing,68.24,2.8
3983,12983,Misc,45.97,29.66
3984,12984,Role-Playing,66.83,17.72
3985,12985,Sports,54.3,3.18
3986,12986,Action,65.69,18.14
3987,12987,Action,63.66,2.21
3988,12988,Role-Playing,58.66,1.71
3989,12989,Role-Playing,47.45,16.74
3990,12990,Sports,54.37,5.9
3991,12991,Action,66.91,21.66
3992,12992,Shooter,52.35,10.46
3993,12993,Adventure,47.21,29.49
3994,12994,Puzzle,45.26,27.82
3995,12995,Simulation,46.3,39.5
3996,12996,Action,50.02,3.2
3997,12997,Misc,61.8,3.33
3998,12998,Strategy,65.15,18.43
3999,12999,Platform,41.81,5.07
4000,13000,Fighting,43.37,35.19
4001,13001,Misc,50.87,10.05
4002,13002,Action,31.44,7.63
4003,13003,Adventure,62.1,11.13
4004,13004,Sports,40.98,39.57
4005,13005,Shooter,51.61,37.44
4006,13006,Simulation,59.69,29.23
4007,13007,Misc,43.26,7.9
4008,13008,Simulation,47.84,29.28
4009,13009,Sports,43.96,9.41
4010,13010,Sports,56.39,12.29
4011,13011,Action,57.15,21.87
4012,13012,Sports,52.77,4.6
4013,13013,Sports,49.6,2.05
4014,13014,Fighting,41.37,35.02
4015,13015,Sports,41.95,27.76
4016,13016,Role-Playing,43.64,8.54
4017,13017,Sports,49.21,10.7
4018,13018,Action,44.36,5.07
4019,13019,Strategy,51.45,15.92
4020,13020,Sports,66.95,11.5
4021,13021,Sports,49.33,28.33
4022,13022,Platform,69.98,37.35
4023,13023,Puzzle,55.63,21.59
4024,13024,Role-Playing,45.15,10.68
4025,13025,Adventure,43.05,4.07
4026,13026,Platform,63.63,30.5
4027,13027,Misc,64.65,23.79
4028,13028,Fighting,32.34,15.45
4029,13029,Role-Playing,36.01,27.15
4030,13030,Strategy,66.34,25.56
4031,13031,Action,44.52,5.29
4032,13032,Platform,45.63,39.33
4033,13033,Action,59.19,28.57
4034,13034,Simulation,37.3,21.78
4035,13035,Sports,49.57,4.1
4036,13036,Action,49.85,13.92
4037,13037,Action,55.81,6.28
4038,13038,Strategy,42.97,3.07
4039,13039,Action,44.35,18.44
4040,13040,Role-Playing,31.63,3.8
4041,13041,Action,43.36,4.65
4042,13042,Platform,46.02,10.77
4043,13043,Misc,38.69,12.94
4044,13044,Shooter,40.8,16.03
4045,13045,Sports,48.48,18.03
4046,13046,Action,60.43,14.49
4047,13047,Misc,41.75,24.21
4048,13048,Racing,57.51,26.1
4049,13049,Misc,40.06,20.6
4050,13050,Sports,43.32,29.15
4051,13051,Action,42.63,31.36
4052,13052,Sports,43.51,7.91
4053,13053,Action,49.16,15.67
4054,13054,Strategy,49.76,35.56
4055,13055,Action,44.05,7.53
4056,13056,Sports,45.23,3.28
4057,13057,Role-Playing,43.71,14.98
4058,13058,Racing,43.83,9.98
4059,13059,Platform,66.17,36.38
4060,13060,Platform,55.82,17.73
4061,13061,Platform,47.01,25.48
4062,13062,Action,57.03,3.65
4063,13063,Racing,45.92,7.35
4064,13064,Action,57.12,30.45
4065,13065,Misc,52.4,15.73
4066,13066,Role-Playing,46.43,9.36
4067,13067,Puzzle,66.73,23.4
4068,13068,Sports,48.06,4.91
4069,13069,Sports,68.02,5.89
4070,13070,Strategy,43.43,12.55
4071,13071,Role-Playing,55.77,6.6
4072,13072,Shooter,42.11,9.87
4073,13073,Role-Playing,40.0,21.59
4074,13074,Misc,64.73,21.85
4075,13075,Action,31.76,9.49
4076,13076,Role-Playing,62.96,24.68
4077,13077,Action,56.93,24.58
4078,13078,Misc,46.94,33.65
4079,13079,Adventure,30.27,10.8
4080,13080,Racing,42.45,18.31
4081,13081,Misc,40.97,12.27
4082,13082,Fighting,53.06,11.94
4083,13083,Role-Playing,61.14,17.0
4084,13084,Strategy,39.13,17.47
4085,13085,Role-Playing,43.46,11.27
4086,13086,Misc,59.76,35.22
4087,13087,Misc,62.88,23.37
4088,13088,Action,40.73,39.87
4089,13089,Shooter,65.45,27.17
4090,13090,Simulation,41.3,27.34
4091,13091,Action,41.63,20.31
4092,13092,Platform,35.33,13.45
4093,13093,Role-Playing,46.28,15.8
4094,13094,Platform,46.3,8.3
4095,13095,Action,54.65,39.09
4096,13096,Shooter,48.32,2.92
4097,13097,Platform,30.4,18.12
4098,13098,Shooter,44.27,29.47
4099,13099,Fighting,60.53,9.76
4100,13100,Shooter,32.17,17.66
4101,13101,Sports,63.75,10.7
4102,13102,Shooter,40.45,16.09
4103,13103,Strategy,60.55,2.37
4104,13104,Platform,66.02,31.63
4105,13105,Action,67.52,39.15
4106,13106,Shooter,37.26,19.04
4107,13107,Platform,37.63,5.15
4108,13108,Racing,43.48,10.51
4109,13109,Sports,40.93,21.45
4110,13110,Action,58.18,14.92
4111,13111,Action,47.4,9.49
4112,13112,Shooter,49.45,4.98
4113,13113,Platform,35.25,10.21
4114,13114,Platform,39.62,24.17
4115,13115,Action,48.41,14.95
4116,13116,Shooter,45.54,3.97
4117,13117,Action,63.66,14.32
4118,13118,Role-Playing,65.02,33.48
4119,13119,Platform,62.03,29.84
